id,program_id,module_path,status,notes,timestamp
6015,CS10014C,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.366833+00:00
6016,CS10008C,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.375748+00:00
6017,CS10008C,REFACTOR,OPPORTUNITIES_RECORDED,"15 dead paragraphs, 17 total opportunities",2026-05-09T17:05:49.377121+00:00
6018,CS10008C,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS10008C.cbl,2026-05-09T17:05:49.380780+00:00
6019,CS10008C,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.382961+00:00
6020,CS10008C,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.384114+00:00
6021,CS10008C,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.385319+00:00
6022,CS10008C,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:17""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.386490+00:00
6023,CS00004S,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.392415+00:00
6024,CS00004S,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T17:05:49.393489+00:00
6025,CS00004S,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS00004S.cbl,2026-05-09T17:05:49.394903+00:00
6026,CS00004S,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.396244+00:00
6027,CS00004S,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.397425+00:00
6028,CS00004S,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.398493+00:00
6029,CS00004S,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.399596+00:00
6030,CS30003C,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.411308+00:00
6031,CS30003C,REFACTOR,OPPORTUNITIES_RECORDED,"24 dead paragraphs, 28 total opportunities",2026-05-09T17:05:49.413667+00:00
6032,CS30003C,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS30003C.cbl,2026-05-09T17:05:49.420358+00:00
6033,CS30003C,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.422411+00:00
6034,CS30003C,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.423537+00:00
6035,CS30003C,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.424949+00:00
6036,CS30003C,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:28""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.426153+00:00
6037,CS30002C,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.432081+00:00
6038,CS30002C,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T17:05:49.433276+00:00
6039,CS30002C,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS30002C.cbl,2026-05-09T17:05:49.434777+00:00
6040,CS30002C,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.436079+00:00
6041,CS30002C,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.437171+00:00
6042,CS30002C,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.438174+00:00
6043,CS30002C,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.439137+00:00
6044,CS00005S,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.451880+00:00
6045,CS00005S,REFACTOR,OPPORTUNITIES_RECORDED,"14 dead paragraphs, 21 total opportunities",2026-05-09T17:05:49.454341+00:00
6046,CS00005S,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS00005S.cbl,2026-05-09T17:05:49.461762+00:00
6047,CS00005S,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.463993+00:00
6048,CS00005S,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.465138+00:00
6049,CS00005S,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.466500+00:00
6050,CS00005S,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:21""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.467691+00:00
6051,CS00001M,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.474414+00:00
6052,CS00001M,REFACTOR,OPPORTUNITIES_RECORDED,"4 dead paragraphs, 6 total opportunities",2026-05-09T17:05:49.475486+00:00
6053,CS00001M,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS00001M.cbl,2026-05-09T17:05:49.477982+00:00
6054,CS00001M,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.479432+00:00
6055,CS00001M,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.480589+00:00
6056,CS00001M,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.481812+00:00
6057,CS00001M,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:6""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.482738+00:00
6058,CS00000M,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.489006+00:00
6059,CS00000M,REFACTOR,OPPORTUNITIES_RECORDED,"4 dead paragraphs, 6 total opportunities",2026-05-09T17:05:49.490277+00:00
6060,CS00000M,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS00000M.cbl,2026-05-09T17:05:49.492715+00:00
6061,CS00000M,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.494344+00:00
6062,CS00000M,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.495357+00:00
6063,CS00000M,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.496723+00:00
6064,CS00000M,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:6""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.497652+00:00
6065,CS00002M,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.504075+00:00
6066,CS00002M,REFACTOR,OPPORTUNITIES_RECORDED,"4 dead paragraphs, 6 total opportunities",2026-05-09T17:05:49.505235+00:00
6067,CS00002M,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS00002M.cbl,2026-05-09T17:05:49.507567+00:00
6068,CS00002M,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.509199+00:00
6069,CS00002M,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.510195+00:00
6070,CS00002M,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.511408+00:00
6071,CS00002M,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:6""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.512449+00:00
6072,CS00003S,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.519049+00:00
6073,CS00003S,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T17:05:49.520402+00:00
6074,CS00003S,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS00003S.cbl,2026-05-09T17:05:49.522146+00:00
6075,CS00003S,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.523762+00:00
6076,CS00003S,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.524885+00:00
6077,CS00003S,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.526224+00:00
6078,CS00003S,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.527240+00:00
6079,CS10002C,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.535693+00:00
6080,CS10002C,REFACTOR,OPPORTUNITIES_RECORDED,"12 dead paragraphs, 14 total opportunities",2026-05-09T17:05:49.537020+00:00
6081,CS10002C,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/abrignoli_COBSOFT/CS10002C.cbl,2026-05-09T17:05:49.540112+00:00
6082,CS10002C,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.541792+00:00
6083,CS10002C,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.542913+00:00
6084,CS10002C,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:05:49.544219+00:00
6085,CS10002C,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:14""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:05:49.545179+00:00
6086,BUBBLE-SORT,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:05:49.551315+00:00
6087,BUBBLE-SORT,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/BubbleSort.cbl,2026-05-09T17:05:49.552399+00:00
6088,BUBBLE-SORT,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:05:49.553698+00:00
6089,BUBBLE-SORT,TRANSLATE,DONE,method=cache,2026-05-09T17:05:49.554799+00:00
6090,BUBBLE-SORT,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T17:05:49.646794+00:00
6091,BUBBLE-SORT,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_2/bubblesort.py,rolled_back,All repair retries exhausted,2026-05-09T17:06:26.980268+00:00
6092,BUBBLE-SORT,REPAIR,ROLLBACK,,2026-05-09T17:06:26.981476+00:00
6093,BUBBLE-SORT,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:fail"", ""repair:rollback"", ""refactor:analyzed""], ""repair_status"": ""ROLLBACK"", ""validation_status"": ""FAIL""}",2026-05-09T17:06:26.982703+00:00
6094,WHILE,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:06:26.992619+00:00
6095,WHILE,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/While.cbl,2026-05-09T17:06:26.995142+00:00
6096,WHILE,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:06:26.997439+00:00
6097,WHILE,TRANSLATE,DONE,method=cache,2026-05-09T17:06:26.999119+00:00
6098,WHILE,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T17:06:37.159473+00:00
6099,WHILE,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_2/while.py,rolled_back,All repair retries exhausted,2026-05-09T17:07:03.720711+00:00
6100,WHILE,REPAIR,ROLLBACK,,2026-05-09T17:07:03.722046+00:00
6101,WHILE,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:fail"", ""repair:rollback"", ""refactor:analyzed""], ""repair_status"": ""ROLLBACK"", ""validation_status"": ""FAIL""}",2026-05-09T17:07:03.723283+00:00
6102,WORK-WITH-POINTER,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:03.730672+00:00
6103,WORK-WITH-POINTER,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/Pointer.cbl,2026-05-09T17:07:03.732079+00:00
6104,WORK-WITH-POINTER,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:03.733609+00:00
6105,WORK-WITH-POINTER,TRANSLATE,DONE,method=cache,2026-05-09T17:07:03.735034+00:00
6106,WORK-WITH-POINTER,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:07:03.844372+00:00
6107,WORK-WITH-POINTER,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:07:03.847050+00:00
6108,RELATION-CONDITION,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:03.853218+00:00
6109,RELATION-CONDITION,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/RelationCondition.cbl,2026-05-09T17:07:03.854544+00:00
6110,RELATION-CONDITION,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:03.856098+00:00
6111,RELATION-CONDITION,TRANSLATE,DONE,method=cache,2026-05-09T17:07:03.857542+00:00
6112,RELATION-CONDITION,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:07:03.979195+00:00
6113,RELATION-CONDITION,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:07:03.981931+00:00
6114,WORK-OFFSET,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:03.990006+00:00
6115,WORK-OFFSET,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/Address.cbl,2026-05-09T17:07:03.991681+00:00
6116,WORK-OFFSET,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:03.993968+00:00
6117,WORK-OFFSET,TRANSLATE,DONE,method=cache,2026-05-09T17:07:03.995656+00:00
6118,WORK-OFFSET,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:07:04.133107+00:00
6119,WORK-OFFSET,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:07:04.135825+00:00
6120,SELECT-SORT,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:04.144767+00:00
6121,SELECT-SORT,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/SelectSort.cbl,2026-05-09T17:07:04.146156+00:00
6122,SELECT-SORT,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:04.147857+00:00
6123,SELECT-SORT,TRANSLATE,DONE,method=cache,2026-05-09T17:07:04.149107+00:00
6124,SELECT-SORT,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T17:07:04.247661+00:00
6125,SELECT-SORT,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_2/selectsort.py,rolled_back,All repair retries exhausted,2026-05-09T17:07:36.001784+00:00
6126,SELECT-SORT,REPAIR,ROLLBACK,,2026-05-09T17:07:36.003912+00:00
6127,SELECT-SORT,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:fail"", ""repair:rollback"", ""refactor:analyzed""], ""repair_status"": ""ROLLBACK"", ""validation_status"": ""FAIL""}",2026-05-09T17:07:36.005767+00:00
6128,STATUS-CODE,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:36.018749+00:00
6129,STATUS-CODE,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/StatusCode.cbl,2026-05-09T17:07:36.021300+00:00
6130,STATUS-CODE,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:36.022956+00:00
6131,STATUS-CODE,TRANSLATE,DONE,method=cache,2026-05-09T17:07:36.024457+00:00
6132,STATUS-CODE,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:07:36.148828+00:00
6133,STATUS-CODE,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:07:36.151622+00:00
6134,HELLO-WORLD,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:36.158745+00:00
6135,HELLO-WORLD,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/HelloWorld.cbl,2026-05-09T17:07:36.160148+00:00
6136,HELLO-WORLD,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:36.162096+00:00
6137,HELLO-WORLD,TRANSLATE,DONE,method=cache,2026-05-09T17:07:36.163468+00:00
6138,HELLO-WORLD,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:07:36.281881+00:00
6139,HELLO-WORLD,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:07:36.284590+00:00
6140,RANDOM-NUMBERS,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:36.291049+00:00
6141,RANDOM-NUMBERS,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/RandomNumbers.cbl,2026-05-09T17:07:36.292660+00:00
6142,RANDOM-NUMBERS,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:36.294425+00:00
6143,RANDOM-NUMBERS,TRANSLATE,DONE,method=cache,2026-05-09T17:07:36.295756+00:00
6144,RANDOM-NUMBERS,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T17:07:36.412222+00:00
6145,RANDOM-NUMBERS,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_2/randomnumbers.py,validated,Repaired: pass_rate=1.00,2026-05-09T17:07:46.564017+00:00
6146,RANDOM-NUMBERS,REPAIR,FIXED,,2026-05-09T17:07:46.646697+00:00
6147,RANDOM-NUMBERS,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""repair:successful"", ""refactor:analyzed""], ""repair_status"": ""FIXED"", ""validation_status"": ""PASS""}",2026-05-09T17:07:46.648294+00:00
6148,OPEN-FILE-SEQUENTIAL,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:07:46.653809+00:00
6149,OPEN-FILE-SEQUENTIAL,REFACTOR,OPPORTUNITIES_RECORDED,"1 dead paragraphs, 1 total opportunities",2026-05-09T17:07:46.654940+00:00
6150,OPEN-FILE-SEQUENTIAL,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/OpenFileSequential.cbl,2026-05-09T17:07:46.655976+00:00
6151,OPEN-FILE-SEQUENTIAL,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:07:46.657387+00:00
6152,OPEN-FILE-SEQUENTIAL,TRANSLATE,DONE,method=cache,2026-05-09T17:07:46.658409+00:00
6153,OPEN-FILE-SEQUENTIAL,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T17:07:46.759445+00:00
6154,OPEN-FILE-SEQUENTIAL,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_2/openfilesequential.py,rolled_back,All repair retries exhausted,2026-05-09T17:08:20.651996+00:00
6155,OPEN-FILE-SEQUENTIAL,REPAIR,ROLLBACK,,2026-05-09T17:08:20.653665+00:00
6156,OPEN-FILE-SEQUENTIAL,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:fail"", ""repair:rollback"", ""refactor:normalized"", ""refactor_opportunities:1""], ""repair_status"": ""ROLLBACK"", ""validation_status"": ""FAIL""}",2026-05-09T17:08:20.655061+00:00
6157,CORE-RANDOM-VALUES,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:20.663967+00:00
6158,CORE-RANDOM-VALUES,REFACTOR,OPPORTUNITIES_RECORDED,"0 dead paragraphs, 1 total opportunities",2026-05-09T17:08:20.665294+00:00
6159,CORE-RANDOM-VALUES,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/core_random_values.cbl,2026-05-09T17:08:20.666518+00:00
6160,CORE-RANDOM-VALUES,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:08:20.668061+00:00
6161,CORE-RANDOM-VALUES,TRANSLATE,DONE,method=cache,2026-05-09T17:08:20.669505+00:00
6162,CORE-RANDOM-VALUES,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:08:20.937669+00:00
6163,CORE-RANDOM-VALUES,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:analyzed"", ""refactor_opportunities:1""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:08:20.940431+00:00
6164,INSERT-SORT,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:20.948066+00:00
6165,INSERT-SORT,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/InsertSort.cbl,2026-05-09T17:08:20.949601+00:00
6166,INSERT-SORT,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:08:20.951705+00:00
6167,INSERT-SORT,TRANSLATE,DONE,method=cache,2026-05-09T17:08:20.953126+00:00
6168,INSERT-SORT,VALIDATE,FAIL,pass_rate=0.00,2026-05-09T17:08:21.081378+00:00
6169,INSERT-SORT,/home/anonymous/Desktop/cobol_moderniser/full_run_output/pass_2/insertsort.py,rolled_back,All repair retries exhausted,2026-05-09T17:08:56.199762+00:00
6170,INSERT-SORT,REPAIR,ROLLBACK,,2026-05-09T17:08:56.201378+00:00
6171,INSERT-SORT,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:fail"", ""repair:rollback"", ""refactor:analyzed""], ""repair_status"": ""ROLLBACK"", ""validation_status"": ""FAIL""}",2026-05-09T17:08:56.202700+00:00
6172,EVALUATE-VERB,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:56.212428+00:00
6173,EVALUATE-VERB,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/EvaluteVerb.cbl,2026-05-09T17:08:56.214143+00:00
6174,EVALUATE-VERB,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:08:56.216412+00:00
6175,EVALUATE-VERB,TRANSLATE,DONE,method=cache,2026-05-09T17:08:56.217876+00:00
6176,EVALUATE-VERB,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:08:56.331328+00:00
6177,EVALUATE-VERB,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:08:56.333947+00:00
6178,CLASS-CONDITION,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:56.340318+00:00
6179,CLASS-CONDITION,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/ClassCondition.cbl,2026-05-09T17:08:56.341645+00:00
6180,CLASS-CONDITION,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:08:56.343084+00:00
6181,CLASS-CONDITION,TRANSLATE,DONE,method=cache,2026-05-09T17:08:56.344262+00:00
6182,CLASS-CONDITION,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:08:56.466978+00:00
6183,CLASS-CONDITION,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:08:56.469966+00:00
6184,STRUCT-EXAMPLE,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:56.477111+00:00
6185,STRUCT-EXAMPLE,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/Struct.cbl,2026-05-09T17:08:56.478441+00:00
6186,STRUCT-EXAMPLE,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:08:56.480197+00:00
6187,STRUCT-EXAMPLE,TRANSLATE,DONE,method=cache,2026-05-09T17:08:56.481224+00:00
6188,STRUCT-EXAMPLE,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:08:56.599835+00:00
6189,STRUCT-EXAMPLE,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:08:56.602327+00:00
6190,COMBINED-CONDITIONS,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:56.608107+00:00
6191,COMBINED-CONDITIONS,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/Martinfx_Cobol/CombinedConditions.cbl,2026-05-09T17:08:56.609182+00:00
6192,COMBINED-CONDITIONS,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:08:56.610525+00:00
6193,COMBINED-CONDITIONS,TRANSLATE,DONE,method=cache,2026-05-09T17:08:56.611494+00:00
6194,COMBINED-CONDITIONS,VALIDATE,PASS,pass_rate=1.00,2026-05-09T17:08:56.720099+00:00
6195,COMBINED-CONDITIONS,LEARN,RECORDED,"{""pass_rate"": 1.0, ""patterns"": [""translation:cache"", ""validation:behaviour_preserved"", ""refactor:analyzed""], ""repair_status"": ""ALREADY_PASSING"", ""validation_status"": ""PASS""}",2026-05-09T17:08:56.722899+00:00
6196,GAME-LOTTERY,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:08:56.735976+00:00
